latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
7.21274,20.00174,331.89,0.53,0.5,2025-02-24,12:27,N,nominal,2.0NRT,304.36,7.85,D
7.10216,19.19705,344.29,0.47,0.48,2025-02-24,12:27,N,nominal,2.0NRT,306.15,3.37,D
6.34698,13.95734,350.77,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,313.26,10.6,D
6.34645,13.95382,346.84,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.14,6.07,D
6.01449,11.77987,345.99,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.58,18.99,D
6.01171,11.762,336.84,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,300.33,27.37,D
5.99424,11.64969,338.33,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,310.78,5.12,D
5.99368,11.64608,331.13,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,305.4,5.12,D
5.98292,11.57697,344.92,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,303.58,9.66,D
5.98123,11.56617,345.46,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,306.16,45.51,D
5.98067,11.56258,343.63,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,310.6,83.27,D
5.97954,11.55532,353.65,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,299.39,49.05,D
5.92456,11.20369,334.89,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,302.92,3.41,D
5.76795,10.21236,347.26,0.46,0.39,2025-02-24,12:27,N,nominal,2.0NRT,314.38,14.78,D
7.61502,22.97964,337.31,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,302.41,5.07,D
7.61449,22.97559,333.68,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,302.14,3.07,D
7.2187,20.01065,332.72,0.53,0.5,2025-02-24,12:27,N,nominal,2.0NRT,304.47,6.12,D
7.21805,20.00587,351.38,0.53,0.5,2025-02-24,12:27,N,nominal,2.0NRT,306.71,6.12,D
7.10656,19.19647,333.62,0.47,0.48,2025-02-24,12:27,N,low,2.0NRT,304.94,2.63,D
6.41876,14.4143,341.06,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.48,4.03,D
6.35032,13.95684,343.52,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.21,11.16,D
6.34979,13.95332,331.08,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,304.49,11.88,D
5.91268,11.10542,331.77,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,303.9,0.99,D
7.6197,22.97076,336.02,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,301.88,3.07,D
7.61662,22.94721,348.05,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,300.9,7.16,D
7.2227,20.00519,344.39,0.53,0.5,2025-02-24,12:27,N,nominal,2.0NRT,303.92,6.12,D
6.89653,17.67063,351.76,0.56,0.43,2025-02-24,12:27,N,nominal,2.0NRT,313,24.36,D
6.55898,15.33743,336.81,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,308.7,2.34,D
6.35313,13.95283,342.56,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,311.63,11.88,D
6.08462,12.18853,338.41,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,309.12,9.98,D
7.62541,22.96987,341.9,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,302.91,4.76,D
7.0554,18.76614,339.76,0.44,0.46,2025-02-24,12:27,N,nominal,2.0NRT,302.84,4.09,D
6.86211,17.40119,344.75,0.54,0.42,2025-02-24,12:27,N,nominal,2.0NRT,312.11,9.1,D
6.36333,13.998,340.64,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.21,3.82,D
5.90186,10.99127,342.77,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,306.55,4.35,D
5.82658,10.513,338.8,0.44,0.39,2025-02-24,12:27,N,nominal,2.0NRT,312.89,4.76,D
7.63009,22.96102,367,0.43,0.62,2025-02-24,12:27,N,high,2.0NRT,303.53,5.86,D
7.72415,23.68203,332.74,0.48,0.65,2025-02-24,12:27,N,low,2.0NRT,302.76,2.48,D
7.6306,22.96496,330.54,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,301.7,5.86,D
6.50801,14.94465,344.66,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,311.04,10.99,D
6.4262,14.39493,356.29,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,314.21,19.94,D
6.36667,13.99749,341.56,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.03,3.82,D
6.03246,11.80659,335.79,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,305.49,3.51,D
6.01287,11.68024,338.46,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,304.28,4.33,D
5.90532,10.99064,346.53,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,303.8,4.35,D
5.89408,10.91898,333.51,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,303.69,8.22,D
5.89346,10.915,349.66,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,310.26,8.22,D
7.63582,22.96028,346.43,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,303.35,4.36,D
6.51087,14.94039,333.4,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,306.12,2.17,D
6.28479,13.43204,347.96,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.23,5.21,D
6.28269,13.41817,347.5,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.75,10.44,D
6.02858,11.75921,339.06,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,304.27,10.97,D
6.02802,11.7556,345.63,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,305.21,14.29,D
5.96038,11.32035,337.81,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,309.4,17.49,D
5.9598,11.31664,348.06,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,307.39,11.31,D
5.90937,10.99384,346.25,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,309.39,12.58,D
7.64156,22.95959,332.72,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,302.37,4.36,D
6.70355,16.22492,348.54,0.46,0.39,2025-02-24,12:27,N,nominal,2.0NRT,318.29,31.12,D
6.5259,15.01807,335.62,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.65,1.69,D
6.0314,11.75508,344.17,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,302.8,14.29,D
5.96496,11.32723,341.66,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,306.65,24.17,D
5.93407,11.12919,335.25,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,308.55,1.09,D
5.91283,10.99324,333.23,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,303.86,12.58,D
5.82587,10.43942,340.5,0.45,0.39,2025-02-24,12:27,N,low,2.0NRT,313.47,6.37,D
6.22819,13.0369,303.71,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,322.61,77.86,D
6.77983,16.7227,348.58,0.49,0.4,2025-02-24,12:27,N,nominal,2.0NRT,307.8,6.19,D
6.52933,15.01754,340.25,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,310.95,5.5,D
6.52877,15.01378,345.19,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.61,5.5,D
6.32136,13.62891,346.11,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,313.61,22.52,D
6.30245,13.50386,349.94,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,315.14,23.39,D
6.23203,13.03985,334.5,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,305.87,83.73,D
6.03701,11.76901,346.46,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.19,13.29,D
6.02021,11.66051,339.2,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,306.04,4.96,D
7.54488,22.1496,334.7,0.38,0.58,2025-02-24,12:27,N,nominal,2.0NRT,296.02,3.68,D
7.54441,22.14613,340.77,0.38,0.58,2025-02-24,12:27,N,nominal,2.0NRT,296.94,3.68,D
7.54395,22.14269,337.01,0.38,0.58,2025-02-24,12:27,N,nominal,2.0NRT,296.7,6.47,D
7.43906,21.36868,331.93,0.33,0.55,2025-02-24,12:27,N,nominal,2.0NRT,291.96,1.65,D
7.43785,21.35983,330.95,0.33,0.55,2025-02-24,12:27,N,nominal,2.0NRT,291.64,3.35,D
6.96814,18.00077,349.44,0.39,0.44,2025-02-24,12:27,N,nominal,2.0NRT,310.23,3.87,D
6.68095,16.02023,351.33,0.45,0.39,2025-02-24,12:27,N,low,2.0NRT,323.06,45.93,D
6.68034,16.01608,345.65,0.45,0.39,2025-02-24,12:27,N,nominal,2.0NRT,313.54,25.91,D
6.07084,11.96567,336.07,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,305.56,7.57,D
6.07029,11.96209,338.29,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.02,4.71,D
6.04039,11.76851,334.64,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,302.23,13.29,D
5.95033,11.18818,340.35,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,312.38,4.35,D
5.92977,11.05626,335.58,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,308.28,3.41,D
7.55032,22.14902,367,0.38,0.58,2025-02-24,12:27,N,high,2.0NRT,297.08,6.95,D
7.4141,21.1482,344.48,0.32,0.55,2025-02-24,12:27,N,nominal,2.0NRT,299.27,2.98,D
6.68454,16.01973,344.93,0.45,0.39,2025-02-24,12:27,N,nominal,2.0NRT,309.31,12.63,D
6.3892,14.03374,335.58,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,309.88,4.03,D
6.01182,11.56154,334.92,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,306.71,7.01,D
5.98675,11.39986,336.69,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,305.47,2.26,D
5.9735,11.31448,342.59,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,308.2,17.73,D
6.46633,14.52491,335.65,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.27,6.99,D
6.39519,14.05083,335.95,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.01,2.77,D
6.37296,13.9032,337.85,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.6,1.99,D
6.33501,13.65177,347.11,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,311.69,10.02,D
6.03654,11.6988,335.37,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,305.18,2.23,D
5.99016,11.39927,338.36,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,308.91,2.26,D
5.9775,11.31766,337.52,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,307.55,18.19,D
5.97114,11.27671,337.8,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,309.52,9.34,D
7.56121,22.14793,342.8,0.38,0.58,2025-02-24,12:27,N,nominal,2.0NRT,293.73,3.5,D
7.15778,19.2415,332.14,0.47,0.48,2025-02-24,12:27,N,low,2.0NRT,303.07,3.62,D
6.78761,16.67169,336.27,0.49,0.4,2025-02-24,12:27,N,nominal,2.0NRT,309.36,1.39,D
6.30312,13.41863,344.25,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.09,2.85,D
6.29314,13.3528,350.07,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,312.28,8.87,D
6.25636,13.11046,336.99,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,310.39,3.61,D
6.25584,13.107,337.53,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,308.02,4.92,D
6.05552,11.79936,330.31,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,297.34,26.05,D
6.03992,11.69828,338.24,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,310,28.15,D
5.98954,11.37269,347.13,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.03,11.3,D
5.96125,11.19037,337.2,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,306.15,5.81,D
5.94897,11.11139,335.62,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,308.02,15.45,D
5.93251,11.00564,330.84,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,304.36,2.22,D
6.32062,13.51175,342.13,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,315.21,3.96,D
6.25968,13.10996,337.22,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,308.05,3.61,D
6.14612,12.36623,339.97,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.77,2.99,D
6.0589,11.79885,334.77,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,305.62,26.05,D
5.95242,11.11087,352.73,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,317.46,15.45,D
5.94067,11.03525,336.37,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,308.08,2.98,D
5.94008,11.03149,331.39,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,305.25,2.98,D
7.2033,19.49853,341.88,0.49,0.49,2025-02-24,12:27,N,nominal,2.0NRT,308.25,4.5,D
7.20267,19.49408,338.45,0.49,0.49,2025-02-24,12:27,N,low,2.0NRT,311.98,4.5,D
7.14788,19.10884,356.24,0.46,0.47,2025-02-24,12:27,N,nominal,2.0NRT,306.34,12.46,D
6.98991,18.00854,349.68,0.39,0.44,2025-02-24,12:27,N,nominal,2.0NRT,312.03,4.32,D
6.54714,14.99576,348.99,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,317.18,12.03,D
6.44791,14.33312,343.11,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.05,4.25,D
6.32394,13.51125,341.11,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,311.19,3.7,D
6.32079,13.49044,346.31,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,315.05,15.84,D
6.3003,13.35526,334.76,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,307.2,3.8,D
6.04388,11.67901,347.81,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.57,8.67,D
6.04332,11.67537,334.72,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.31,8.67,D
6.00096,11.40121,339.12,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,307.38,4.94,D
6.00038,11.39749,341.97,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,309.26,4.94,D
5.96696,11.18178,331.78,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,306.65,2.28,D
5.95587,11.11034,331.39,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,303.71,2.29,D
5.95352,11.09518,344.68,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,311.01,6.46,D
5.82238,10.25436,335.31,0.45,0.39,2025-02-24,12:27,N,low,2.0NRT,307.75,4.24,D
6.99397,18.00801,338.39,0.39,0.44,2025-02-24,12:27,N,nominal,2.0NRT,308.07,4.32,D
6.55056,14.99523,344.82,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.99,12.03,D
6.45181,14.33616,346.09,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.96,4.25,D
6.30624,13.37207,335.77,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,306.45,10.1,D
6.30361,13.35475,340.79,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.71,3.8,D
6.22569,12.84234,337.67,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,305.43,3.29,D
6.04726,11.67848,347.29,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.08,8.67,D
6.0467,11.67484,352.24,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.68,8.67,D
7.39154,20.76566,333.02,0.6,0.53,2025-02-24,12:27,N,low,2.0NRT,305.39,3.97,D
7.39078,20.76021,338.63,0.6,0.53,2025-02-24,12:27,N,nominal,2.0NRT,305.66,3.97,D
6.45517,14.33564,333.16,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,305.86,1.33,D
6.30903,13.3681,343.88,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.5,3.82,D
6.25592,13.01851,346.98,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,310.61,32.72,D
6.03893,11.60198,335.94,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,305.02,5.51,D
5.99691,11.32977,345.44,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,312.01,9.77,D
6.99745,17.97507,337.93,0.39,0.44,2025-02-24,12:27,N,low,2.0NRT,308.54,3.2,D
6.34231,13.56531,337.13,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,308.64,4.18,D
6.05236,11.66654,347.1,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.47,7.82,D
6.05068,11.65561,341.28,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,312.33,24.38,D
6.04342,11.60856,336.59,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,311.11,4.87,D
6.0423,11.60129,338.7,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,309.99,5.51,D
6.02764,11.50617,336.35,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,300.58,2.1,D
6.60872,13.94194,348.66,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.48,4.69,D
6.3694,12.36653,335.14,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,301.72,3.13,D
6.36511,12.33852,332.28,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,305.06,3.1,D
6.26692,11.69952,334.31,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,291.49,4.91,D
6.23775,11.51042,341.35,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.79,40.31,D
6.15248,10.96008,343.85,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,306.08,26.6,D
6.10118,10.63068,339.04,0.44,0.38,2025-02-24,12:27,N,low,2.0NRT,311.49,4.66,D
6.82417,15.35747,338.64,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,310.1,4.16,D
6.67237,14.34216,347.96,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,310.53,11.45,D
6.64986,14.19243,349.17,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,314.68,9.15,D
6.58877,13.78707,337.54,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.69,3.16,D
6.37273,12.36602,333.31,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,302.3,2.53,D
6.18104,11.12132,349.52,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.85,7.95,D
6.09784,10.58615,337.29,0.44,0.38,2025-02-24,12:27,N,low,2.0NRT,311.92,3.74,D
6.58048,13.70968,367,0.39,0.36,2025-02-24,12:27,N,high,2.0NRT,343.71,80.81,D
8.3876,26.58701,340.08,0.76,0.77,2025-02-24,12:27,N,nominal,2.0NRT,301.02,8.2,D
6.77492,15.00349,340.73,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,313.79,15.17,D
6.58101,13.71316,339.68,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,312.15,36.96,D
6.47576,13.01901,332,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,305.86,3.38,D
6.18332,11.11324,338.63,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.6,4.43,D
6.07529,10.41821,339.47,0.44,0.39,2025-02-24,12:27,N,nominal,2.0NRT,309.46,5.86,D
6.03533,10.16223,335.24,0.46,0.39,2025-02-24,12:27,N,nominal,2.0NRT,303.56,4.48,D
6.58434,13.71266,334.49,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.46,9.3,D
6.58381,13.70918,350.58,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,314.31,41.22,D
6.26254,11.60361,339.03,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,299.25,6.38,D
6.18385,11.09389,339.9,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,305.78,5.06,D
6.13443,10.77515,340.85,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,309.97,8.24,D
6.13386,10.7715,337.57,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,310.86,5.01,D
6.12901,10.74029,337.34,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,310.77,5.24,D
7.91552,22.89785,330.68,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,298.84,2.22,D
7.80605,22.09878,332.95,0.38,0.58,2025-02-24,12:27,N,nominal,2.0NRT,299.29,2.32,D
6.65833,14.18029,341.83,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,314.27,5.67,D
6.6578,14.17674,338.9,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,311.25,5.67,D
6.1873,11.09334,346.62,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,310.99,5.06,D
6.72709,14.61442,333.66,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,308.48,5.04,D
6.4138,12.54555,337.23,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,308.42,4.72,D
6.2412,11.41989,339.64,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,310.09,4.16,D
6.20291,11.17162,337.25,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.55,3.18,D
6.18026,11.02495,337.72,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,311.85,4.16,D
6.13603,10.73937,339.83,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,309.4,2.57,D
6.11209,10.58523,345.78,0.44,0.38,2025-02-24,12:27,N,low,2.0NRT,314,9.16,D
6.31199,11.85794,340.66,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,311.44,4.43,D
6.22814,11.31243,336.36,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.16,3,D
6.20751,11.17857,341.81,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,306.07,5.72,D
6.20635,11.17109,338.98,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.63,3.18,D
6.58393,13.62001,339.21,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,310.62,2.39,D
6.85607,15.40391,338.35,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,309.1,3.37,D
6.70731,14.41404,344.16,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.82,2.71,D
6.27165,11.54997,342.18,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.04,8.31,D
6.21034,11.15131,334.91,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,306.7,2.98,D
6.11956,10.56367,344.77,0.44,0.38,2025-02-24,12:27,N,nominal,2.0NRT,309.81,7.93,D
6.70813,14.41317,342.92,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.52,3.3,D
6.27184,11.54938,342.53,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.46,10.82,D
6.85671,15.40357,340.49,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,311.05,4.43,D
6.79237,14.96206,338.69,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,311.19,4.97,D
6.21257,11.15065,338.46,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.75,4.2,D
6.11939,10.56377,343.68,0.44,0.38,2025-02-24,12:27,N,low,2.0NRT,310.57,8.18,D
7.47323,19.79951,334.7,0.52,0.5,2025-02-24,12:27,N,nominal,2.0NRT,304.22,2.42,D
7.45743,19.68162,335.9,0.51,0.49,2025-02-24,12:27,N,nominal,2.0NRT,308.74,2.58,D
6.86021,15.40308,344.82,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,312.42,5.67,D
6.85965,15.39919,342.15,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,310.74,5.67,D
6.79635,14.96528,345.49,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,310.55,3.66,D
6.75884,14.70987,338.92,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,309.99,2.21,D
6.45463,12.68434,344.57,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.73,2.66,D
6.4541,12.68087,337.52,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.07,2.66,D
6.307,11.72971,331.02,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,295.18,3.54,D
6.19819,11.03738,333.86,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,307.37,2.92,D
6.19759,11.03361,342.54,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,307.78,3.46,D
6.19461,11.01474,338.4,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,307.85,3.09,D
6.15855,10.78716,340.3,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,313.18,5.98,D
6.05808,10.15877,340.49,0.46,0.39,2025-02-24,12:27,N,nominal,2.0NRT,301.78,3.09,D
7.47591,19.78454,332.99,0.52,0.5,2025-02-24,12:27,N,low,2.0NRT,306.83,3.65,D
6.83794,15.22569,354.05,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,313.86,4.27,D
6.83738,15.22186,336.07,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,309.1,4.27,D
6.21649,11.13083,338.53,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,304.62,1.68,D
6.84141,15.22516,342.19,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,310.73,3.4,D
6.39203,12.23308,347.74,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.86,4.33,D
6.38332,12.17675,348.56,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,312.29,4.43,D
6.20688,11.04762,340.61,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,312.1,5.39,D
6.10018,10.37554,348.12,0.45,0.39,2025-02-24,12:27,N,low,2.0NRT,300.47,10.15,D
6.06656,10.16577,332.37,0.46,0.39,2025-02-24,12:27,N,low,2.0NRT,297.68,3.8,D
6.8516,15.27066,340.29,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,311.08,4.08,D
6.80776,14.9713,335.8,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,309.72,4.5,D
6.38666,12.17624,336.18,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.41,4.43,D
6.2275,11.156,333.39,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,303.68,2.96,D
6.57178,13.36492,334.05,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.58,1.81,D
6.30645,11.63745,330.29,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,295.23,3.66,D
6.22975,11.14796,341.7,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,310.87,4.31,D
6.57509,13.36443,338.44,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.29,1.81,D
6.56198,13.27775,353.49,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,312.05,10.8,D
6.23319,11.14742,342.23,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,304.72,4.31,D
7.80709,22.09643,345.58,0.38,0.58,2025-02-24,12:27,N,nominal,2.0NRT,298.8,4.15,D
